Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Protein Methylation R-HSA-8876725	3/17	7.837830e-05	6.864665e-04	0	0	4.393078e+01	4.153200e+02	EEF1A1;RPS2;EEF2
Reactome_2022	PCP/CE Pathway R-HSA-4086400	5/88	7.968931e-05	6.864665e-04	0	0	1.256627e+01	1.185926e+02	PSMB4;UBC;PFN1;RHOA;PSMA7
Reactome_2022	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	5/88	7.968931e-05	6.864665e-04	0	0	1.256627e+01	1.185926e+02	PSMB4;SET;UBC;YWHAZ;PSMA7
Reactome_2022	Programmed Cell Death R-HSA-5357801	7/208	8.404867e-05	7.138218e-04	0	0	7.376719e+00	6.922397e+01	YWHAE;HSP90AA1;PSMB4;YWHAQ;UBC;YWHAZ;PSMA7
Reactome_2022	Chaperonin-mediated Protein Folding R-HSA-390466	5/90	8.869736e-05	7.428404e-04	0	0	1.226935e+01	1.144765e+02	CCT3;TUBA1B;TUBB;TUBB4B;CCT4
Reactome_2022	G2/M Checkpoints R-HSA-69481	6/148	9.981208e-05	8.244751e-04	0	0	8.881331e+00	8.181678e+01	YWHAE;PSMB4;YWHAQ;UBC;YWHAZ;PSMA7
Reactome_2022	Protein Folding R-HSA-391251	5/96	1.204768e-04	9.799468e-04	0	0	1.145691e+01	1.033878e+02	CCT3;TUBA1B;TUBB;TUBB4B;CCT4
Reactome_2022	M Phase R-HSA-68886	9/380	1.218839e-04	9.799468e-04	0	0	5.206037e+00	4.691910e+01	YWHAE;HSP90AA1;TUBA1B;PSMB4;SET;TUBB;UBC;TUBB4B;PSMA7
Reactome_2022	Potential Therapeutics For SARS R-HSA-9679191	5/97	1.265251e-04	1.003876e-03	0	0	1.133181e+01	1.017038e+02	FKBP1A;HSP90AA1;HSP90AB1;TUBB;PTGES3
Reactome_2022	Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	4/53	1.427524e-04	1.117918e-03	0	0	1.688010e+01	1.494632e+02	PSMB4;UBC;YWHAZ;PSMA7
Reactome_2022	HIV Infection R-HSA-162906	7/229	1.527761e-04	1.172294e-03	0	0	6.671801e+00	5.862202e+01	XRCC6;NPM1;PSMB4;UBC;SLC25A5;PPIA;PSMA7
Reactome_2022	Interleukin-12 Family Signaling R-HSA-447115	4/54	1.535841e-04	1.172294e-03	0	0	1.654167e+01	1.452567e+02	HSPA9;CANX;HNRNPA2B1;PPIA
Reactome_2022	Innate Immune System R-HSA-168249	15/1035	1.882575e-04	1.418991e-03	0	0	3.266436e+00	2.801851e+01	ACTR2;XRCC6;HSP90AA1;HSP90AB1;TUBB;EEF2;TUBB4B;ILF2;RHOA;PSMA7;EEF1A1;PSMB4;PKM;UBC;PPIA
Reactome_2022	Immune System R-HSA-168256	22/1943	1.991378e-04	1.468748e-03	0	0	2.639771e+00	2.249484e+01	HSPA9;ACTR2;XRCC6;HSP90AA1;HSP90AB1;HSPA5;TUBB;EEF2;TUBB4B;ILF2;YWHAZ;RHOA;PSMA7;EEF1A1;FKBP1A;PSMB4;PKM;UBC;HNRNPA2B1;CANX;CALR;PPIA
Reactome_2022	Post-chaperonin Tubulin Folding Pathway R-HSA-389977	3/23	1.997303e-04	1.468748e-03	0	0	3.074227e+01	2.618793e+02	TUBA1B;TUBB;TUBB4B
Reactome_2022	Late SARS-CoV-2 Infection Events R-HSA-9772573	4/58	2.029154e-04	1.474193e-03	0	0	1.531327e+01	1.302045e+02	GANAB;DAD1;CANX;UBC
Reactome_2022	Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	7/242	2.143943e-04	1.539045e-03	0	0	6.298559e+00	5.320829e+01	PCBP1;SRSF1;HNRNPA2B1;HNRNPU;YBX1;HNRNPA1;SNRPB
Reactome_2022	Signaling By B Cell Receptor (BCR) R-HSA-983705	5/109	2.187809e-04	1.552057e-03	0	0	1.001822e+01	8.442794e+01	FKBP1A;PSMB4;UBC;PPIA;PSMA7
Reactome_2022	TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation R-HSA-8869496	2/5	2.450872e-04	1.698708e-03	0	0	1.353537e+02	1.125317e+03	NPM1;HSPD1
Reactome_2022	Maturation Of Spike Protein R-HSA-9683686	2/5	2.450872e-04	1.698708e-03	0	0	1.353537e+02	1.125317e+03	GANAB;CANX
Reactome_2022	RHO GTPases Activate PKNs R-HSA-5625740	4/62	2.627533e-04	1.800457e-03	0	0	1.425431e+01	1.175167e+02	YWHAE;YWHAQ;YWHAZ;RHOA
Reactome_2022	Apoptosis R-HSA-109581	6/178	2.725876e-04	1.846858e-03	0	0	7.321128e+00	6.008853e+01	YWHAE;PSMB4;YWHAQ;UBC;YWHAZ;PSMA7
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	10/523	2.890738e-04	1.921976e-03	0	0	4.199047e+00	3.421731e+01	YWHAE;HSP90AA1;TUBA1B;PSMB4;SET;HSP90AB1;TUBB;UBC;TUBB4B;PSMA7
Reactome_2022	Attenuation Phase R-HSA-3371568	3/26	2.900494e-04	1.921976e-03	0	0	2.672837e+01	2.177149e+02	HSP90AA1;HSP90AB1;PTGES3
Reactome_2022	Mitochondrial Protein Import R-HSA-1268020	4/65	3.152627e-04	2.066341e-03	0	0	1.355123e+01	1.092514e+02	HSPA9;CHCHD2;TOMM20;HSPD1
Reactome_2022	Cilium Assembly R-HSA-5617833	6/186	3.449530e-04	2.236631e-03	0	0	6.992908e+00	5.574818e+01	YWHAE;CCT3;HSP90AA1;TUBB;TUBB4B;CCT4
Reactome_2022	Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170	3/28	3.628214e-04	2.301652e-03	0	0	2.458763e+01	1.947734e+02	HSPA5;CANX;CALR
Reactome_2022	Scavenging By Class F Receptors R-HSA-3000484	2/6	3.664322e-04	2.301652e-03	0	0	1.015102e+02	8.031180e+02	HSP90AA1;CALR
Reactome_2022	Virus Assembly And Release R-HSA-168268	2/6	3.664322e-04	2.301652e-03	0	0	1.015102e+02	8.031180e+02	CANX;CALR
Reactome_2022	Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	4/69	3.964528e-04	2.464547e-03	0	0	1.271474e+01	9.959400e+01	YWHAE;HSP90AA1;TUBB;TUBB4B
Reactome_2022	Uptake And Actions Of Bacterial Toxins R-HSA-5339562	3/29	4.032210e-04	2.481044e-03	0	0	2.364076e+01	1.847768e+02	HSP90AA1;HSP90AB1;EEF2
Reactome_2022	Signaling By Interleukins R-HSA-449147	9/453	4.462093e-04	2.665156e-03	0	0	4.333828e+00	3.343428e+01	HSPA9;HSP90AA1;PSMB4;UBC;HNRNPA2B1;CANX;PPIA;YWHAZ;PSMA7
Reactome_2022	Activation Of BH3-only Proteins R-HSA-114452	3/30	4.464025e-04	2.665156e-03	0	0	2.276403e+01	1.756083e+02	YWHAE;YWHAQ;YWHAZ
Reactome_2022	Translation Of Structural Proteins R-HSA-9683701	3/30	4.464025e-04	2.665156e-03	0	0	2.276403e+01	1.756083e+02	GANAB;UBC;CANX
Reactome_2022	Autophagy R-HSA-9612973	5/128	4.597791e-04	2.704361e-03	0	0	8.462559e+00	6.503277e+01	EEF1A1;HSP90AA1;HSP90AB1;UBC;TOMM20
Reactome_2022	Organelle Biogenesis And Maintenance R-HSA-1852241	7/275	4.638739e-04	2.704361e-03	0	0	5.513722e+00	4.232276e+01	HSPA9;YWHAE;CCT3;HSP90AA1;TUBB;TUBB4B;CCT4
Reactome_2022	AURKA Activation By TPX2 R-HSA-8854518	4/72	4.664238e-04	2.704361e-03	0	0	1.215196e+01	9.321059e+01	YWHAE;HSP90AA1;TUBB;TUBB4B
Reactome_2022	Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328	3/31	4.924437e-04	2.828034e-03	0	0	2.194993e+01	1.671735e+02	TUBA1B;TUBB;TUBB4B
Reactome_2022	Aryl Hydrocarbon Receptor Signaling R-HSA-8937144	2/7	5.113328e-04	2.908808e-03	0	0	8.120408e+01	6.154043e+02	HSP90AB1;PTGES3
Reactome_2022	Nuclear Events Mediated By NFE2L2 R-HSA-9759194	4/78	6.320695e-04	3.562037e-03	0	0	1.116329e+01	8.223449e+01	PSMB4;UBC;PSMA7;ATF4
Reactome_2022	Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320	4/80	6.954983e-04	3.883199e-03	0	0	1.086842e+01	7.902301e+01	YWHAE;HSP90AA1;TUBB;TUBB4B
Reactome_2022	Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505	3/35	7.067159e-04	3.909630e-03	0	0	1.920232e+01	1.393106e+02	HSPA9;HNRNPA2B1;PPIA
Reactome_2022	Centrosome Maturation R-HSA-380287	4/81	7.288451e-04	3.924050e-03	0	0	1.072673e+01	7.749044e+01	YWHAE;HSP90AA1;TUBB;TUBB4B
Reactome_2022	Signaling By NOTCH4 R-HSA-9013694	4/81	7.288451e-04	3.924050e-03	0	0	1.072673e+01	7.749044e+01	PSMB4;UBC;YWHAZ;PSMA7
Reactome_2022	TP53 Regulates Metabolic Genes R-HSA-5628897	4/81	7.288451e-04	3.924050e-03	0	0	1.072673e+01	7.749044e+01	YWHAE;YWHAQ;YWHAZ;COX6B1
Reactome_2022	Beta-catenin Independent WNT Signaling R-HSA-3858494	5/142	7.370347e-04	3.933026e-03	0	0	7.592393e+00	5.476299e+01	PSMB4;UBC;PFN1;RHOA;PSMA7
Reactome_2022	HSF1-dependent Transactivation R-HSA-3371571	3/36	7.681770e-04	4.063252e-03	0	0	1.861949e+01	1.335295e+02	HSP90AA1;HSP90AB1;PTGES3
Reactome_2022	Calcineurin Activates NFAT R-HSA-2025928	2/9	8.708672e-04	4.566373e-03	0	0	5.799708e+01	4.086487e+02	FKBP1A;PPIA
Reactome_2022	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	3/38	9.010657e-04	4.683988e-03	0	0	1.755376e+01	1.230857e+02	HSP90AA1;HSP90AB1;PTGES3
Reactome_2022	ER-Phagosome Pathway R-HSA-1236974	4/89	1.037518e-03	5.301891e-03	0	0	9.713235e+00	6.673890e+01	PSMB4;UBC;CALR;PSMA7
Reactome_2022	Unfolded Protein Response (UPR) R-HSA-381119	4/89	1.037518e-03	5.301891e-03	0	0	9.713235e+00	6.673890e+01	HSPA5;HDGF;CALR;ATF4
Reactome_2022	Folding Of Actin By CCT/TriC R-HSA-390450	2/10	1.085038e-03	5.452318e-03	0	0	5.074490e+01	3.463918e+02	CCT3;CCT4
Reactome_2022	Integration Of Provirus R-HSA-162592	2/10	1.085038e-03	5.452318e-03	0	0	5.074490e+01	3.463918e+02	XRCC6;PPIA
Reactome_2022	Mitotic Anaphase R-HSA-68882	6/232	1.098549e-03	5.474588e-03	0	0	5.556581e+00	3.786123e+01	TUBA1B;PSMB4;TUBB;UBC;TUBB4B;PSMA7
Reactome_2022	Mitotic Metaphase And Anaphase R-HSA-2555396	6/233	1.123093e-03	5.480891e-03	0	0	5.531821e+00	3.757030e+01	TUBA1B;PSMB4;TUBB;UBC;TUBB4B;PSMA7
Reactome_2022	Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332	3/41	1.126327e-03	5.480891e-03	0	0	1.616549e+01	1.097442e+02	TUBA1B;TUBB;TUBB4B
Reactome_2022	Signaling By TGF-beta Receptor Complex R-HSA-170834	4/91	1.127082e-03	5.480891e-03	0	0	9.488985e+00	6.441240e+01	FKBP1A;UBC;YBX1;RHOA
Reactome_2022	Post-translational Protein Modification R-HSA-597592	16/1383	1.344477e-03	6.485756e-03	0	0	2.582367e+00	1.707396e+01	NPM1;TUBB;EEF2;TUBB4B;TOMM20;RHOA;PSMA7;EEF1A1;TUBA1B;GANAB;PSMB4;DAD1;UBC;CANX;RPS2;CALR
Reactome_2022	Interleukin-12 Signaling R-HSA-9020591	3/44	1.384259e-03	6.624666e-03	0	0	1.498039e+01	9.860976e+01	HSPA9;HNRNPA2B1;PPIA
Reactome_2022	Protein Localization R-HSA-9609507	5/164	1.402790e-03	6.660492e-03	0	0	6.534591e+00	4.292764e+01	HSPA9;CHCHD2;UBC;TOMM20;HSPD1
Reactome_2022	Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912	4/97	1.428171e-03	6.728025e-03	0	0	8.874104e+00	5.813745e+01	YWHAE;HSP90AA1;TUBB;TUBB4B
Reactome_2022	Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399	2/12	1.581045e-03	7.390467e-03	0	0	4.059184e+01	2.618039e+02	YWHAQ;YWHAZ
Reactome_2022	KEAP1-NFE2L2 Pathway R-HSA-9755511	4/100	1.597958e-03	7.412066e-03	0	0	8.595486e+00	5.534658e+01	PSMB4;UBC;PSMA7;ATF4
Reactome_2022	Antigen processing-Cross Presentation R-HSA-1236975	4/104	1.845537e-03	8.495107e-03	0	0	8.250000e+00	5.193362e+01	PSMB4;UBC;CALR;PSMA7
Reactome_2022	Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733	3/49	1.891209e-03	8.510441e-03	0	0	1.334872e+01	8.370368e+01	PSMB4;UBC;PSMA7
Reactome_2022	Signaling By ERBB2 R-HSA-1227986	3/49	1.891209e-03	8.510441e-03	0	0	1.334872e+01	8.370368e+01	HSP90AA1;UBC;RHOA
Reactome_2022	mRNA Splicing - Minor Pathway R-HSA-72165	3/49	1.891209e-03	8.510441e-03	0	0	1.334872e+01	8.370368e+01	SRSF1;YBX1;SNRPB
Reactome_2022	Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	3/51	2.122296e-03	9.141033e-03	0	0	1.279124e+01	7.873335e+01	PSMB4;UBC;PSMA7
Reactome_2022	GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114	3/51	2.122296e-03	9.141033e-03	0	0	1.279124e+01	7.873335e+01	PSMB4;UBC;PSMA7
Reactome_2022	Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148	3/51	2.122296e-03	9.141033e-03	0	0	1.279124e+01	7.873335e+01	YWHAE;YWHAQ;YWHAZ
Reactome_2022	Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601	3/51	2.122296e-03	9.141033e-03	0	0	1.279124e+01	7.873335e+01	PSMB4;UBC;PSMA7
Reactome_2022	Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815	3/51	2.122296e-03	9.141033e-03	0	0	1.279124e+01	7.873335e+01	PSMB4;UBC;PSMA7
Reactome_2022	Vpu Mediated Degradation Of CD4 R-HSA-180534	3/51	2.122296e-03	9.141033e-03	0	0	1.279124e+01	7.873335e+01	PSMB4;UBC;PSMA7
Reactome_2022	Cellular Response To Chemical Stress R-HSA-9711123	5/182	2.214133e-03	9.462976e-03	0	0	5.864704e+00	3.585032e+01	PSMB4;UBC;PSMA7;ATF4;COX6B1
Reactome_2022	Regulation Of Apoptosis R-HSA-169911	3/52	2.244122e-03	9.462976e-03	0	0	1.252956e+01	7.642331e+01	PSMB4;UBC;PSMA7
Reactome_2022	SARS-CoV-1 Infection R-HSA-9678108	3/52	2.244122e-03	9.462976e-03	0	0	1.252956e+01	7.642331e+01	GANAB;CANX;UBC
Reactome_2022	RHO GTPase Effectors R-HSA-195258	6/269	2.324077e-03	9.732073e-03	0	0	4.765877e+00	2.890234e+01	YWHAE;ACTR2;YWHAQ;PFN1;YWHAZ;RHOA
Reactome_2022	Vif-mediated Degradation Of APOBEC3G R-HSA-180585	3/53	2.370205e-03	9.856783e-03	0	0	1.227835e+01	7.421991e+01	PSMB4;UBC;PSMA7
Reactome_2022	Cell Cycle Checkpoints R-HSA-69620	6/271	2.411429e-03	9.959534e-03	0	0	4.729426e+00	2.850678e+01	YWHAE;PSMB4;YWHAQ;UBC;YWHAZ;PSMA7
Reactome_2022	AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408	3/54	2.500595e-03	9.985819e-03	0	0	1.203699e+01	7.211635e+01	PSMB4;UBC;PSMA7
Reactome_2022	Regulation Of RUNX3 Expression And Activity R-HSA-8941858	3/54	2.500595e-03	9.985819e-03	0	0	1.203699e+01	7.211635e+01	PSMB4;UBC;PSMA7
Reactome_2022	SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	3/54	2.500595e-03	9.985819e-03	0	0	1.203699e+01	7.211635e+01	PSMB4;UBC;PSMA7
Reactome_2022	Degradation Of AXIN R-HSA-4641257	3/54	2.500595e-03	9.985819e-03	0	0	1.203699e+01	7.211635e+01	PSMB4;UBC;PSMA7
Reactome_2022	FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	3/54	2.500595e-03	9.985819e-03	0	0	1.203699e+01	7.211635e+01	PSMB4;UBC;PSMA7
Reactome_2022	Degradation Of DVL R-HSA-4641258	3/55	2.635341e-03	1.031890e-02	0	0	1.180492e+01	7.010636e+01	PSMB4;UBC;PSMA7
Reactome_2022	Hh Mutants Are Degraded By ERAD R-HSA-5362768	3/55	2.635341e-03	1.031890e-02	0	0	1.180492e+01	7.010636e+01	PSMB4;UBC;PSMA7
Reactome_2022	Intrinsic Pathway For Apoptosis R-HSA-109606	3/55	2.635341e-03	1.031890e-02	0	0	1.180492e+01	7.010636e+01	YWHAE;YWHAQ;YWHAZ
Reactome_2022	Stabilization Of P53 R-HSA-69541	3/56	2.774493e-03	1.079367e-02	0	0	1.158160e+01	6.818420e+01	PSMB4;UBC;PSMA7
Reactome_2022	Sema3A PAK Dependent Axon Repulsion R-HSA-399954	2/16	2.837415e-03	1.089784e-02	0	0	2.898834e+01	1.700126e+02	HSP90AA1;HSP90AB1
Reactome_2022	Early Phase Of HIV Life Cycle R-HSA-162594	2/16	2.837415e-03	1.089784e-02	0	0	2.898834e+01	1.700126e+02	XRCC6;PPIA
Reactome_2022	Signaling By TGFB Family Members R-HSA-9006936	4/119	3.010786e-03	1.149053e-02	0	0	7.168478e+00	4.161699e+01	FKBP1A;UBC;YBX1;RHOA
Reactome_2022	Hh Mutants Abrogate Ligand Secretion R-HSA-5387390	3/58	3.066197e-03	1.155573e-02	0	0	1.115933e+01	6.458255e+01	PSMB4;UBC;PSMA7
Reactome_2022	NIK To Noncanonical NF-kB Signaling R-HSA-5676590	3/58	3.066197e-03	1.155573e-02	0	0	1.115933e+01	6.458255e+01	PSMB4;UBC;PSMA7
Reactome_2022	SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	3/59	3.218842e-03	1.183513e-02	0	0	1.095950e+01	6.289365e+01	PSMB4;UBC;PSMA7
Reactome_2022	Degradation Of GLI1 By Proteasome R-HSA-5610780	3/59	3.218842e-03	1.183513e-02	0	0	1.095950e+01	6.289365e+01	PSMB4;UBC;PSMA7
Reactome_2022	Degradation Of GLI2 By Proteasome R-HSA-5610783	3/59	3.218842e-03	1.183513e-02	0	0	1.095950e+01	6.289365e+01	PSMB4;UBC;PSMA7
Reactome_2022	GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	3/59	3.218842e-03	1.183513e-02	0	0	1.095950e+01	6.289365e+01	PSMB4;UBC;PSMA7
Reactome_2022	Defective CFTR Causes Cystic Fibrosis R-HSA-5678895	3/60	3.376074e-03	1.233802e-02	0	0	1.076668e+01	6.127365e+01	PSMB4;UBC;PSMA7
Reactome_2022	Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761	3/61	3.537937e-03	1.270636e-02	0	0	1.058052e+01	5.971869e+01	PSMB4;UBC;PSMA7
Reactome_2022	Selective Autophagy R-HSA-9663891	3/61	3.537937e-03	1.270636e-02	0	0	1.058052e+01	5.971869e+01	HSP90AA1;UBC;TOMM20
Reactome_2022	Signaling By NOTCH R-HSA-157118	5/203	3.541674e-03	1.270636e-02	0	0	5.237108e+00	2.955382e+01	PSMB4;UBC;YBX1;YWHAZ;PSMA7
Reactome_2022	Assembly Of HIV Virion R-HSA-175474	2/18	3.594237e-03	1.270636e-02	0	0	2.536224e+01	1.427495e+02	UBC;PPIA
Reactome_2022	Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382	2/18	3.594237e-03	1.270636e-02	0	0	2.536224e+01	1.427495e+02	HSP90AA1;UBC
Reactome_2022	Signaling By WNT R-HSA-195721	6/294	3.603296e-03	1.270636e-02	0	0	4.346631e+00	2.445374e+01	PSMB4;UBC;PFN1;YWHAZ;RHOA;PSMA7
Reactome_2022	Asymmetric Localization Of PCP Proteins R-HSA-4608870	3/62	3.704472e-03	1.291212e-02	0	0	1.040066e+01	5.822515e+01	PSMB4;UBC;PSMA7
Reactome_2022	Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482	3/62	3.704472e-03	1.291212e-02	0	0	1.040066e+01	5.822515e+01	ACTR2;HSP90AA1;HSP90AB1
Reactome_2022	Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084	3/63	3.875721e-03	1.343138e-02	0	0	1.022680e+01	5.678968e+01	PSMB4;UBC;PSMA7
Reactome_2022	Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176	3/64	4.051725e-03	1.380333e-02	0	0	1.005864e+01	5.540918e+01	PSMB4;UBC;PSMA7
Reactome_2022	Semaphorin Interactions R-HSA-373755	3/64	4.051725e-03	1.380333e-02	0	0	1.005864e+01	5.540918e+01	HSP90AA1;HSP90AB1;RHOA
Reactome_2022	Hedgehog Ligand Biogenesis R-HSA-5358346	3/64	4.051725e-03	1.380333e-02	0	0	1.005864e+01	5.540918e+01	PSMB4;UBC;PSMA7
Reactome_2022	Regulation Of RAS By GAPs R-HSA-5658442	3/65	4.232522e-03	1.425816e-02	0	0	9.895910e+00	5.408072e+01	PSMB4;UBC;PSMA7
Reactome_2022	p53-Dependent G1 DNA Damage Response R-HSA-69563	3/65	4.232522e-03	1.425816e-02	0	0	9.895910e+00	5.408072e+01	PSMB4;UBC;PSMA7
Reactome_2022	Activation Of NF-kappaB In B Cells R-HSA-1169091	3/66	4.418151e-03	1.480081e-02	0	0	9.738341e+00	5.280161e+01	PSMB4;UBC;PSMA7
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154	3/67	4.608650e-03	1.518588e-02	0	0	9.585696e+00	5.156932e+01	PSMB4;UBC;PSMA7
Reactome_2022	Regulation Of PTEN Stability And Activity R-HSA-8948751	3/67	4.608650e-03	1.518588e-02	0	0	9.585696e+00	5.156932e+01	PSMB4;UBC;PSMA7
Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	3/67	4.608650e-03	1.518588e-02	0	0	9.585696e+00	5.156932e+01	PSMB4;UBC;PSMA7
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	9/644	4.961766e-03	1.622395e-02	0	0	3.000519e+00	1.592074e+01	YWHAE;ACTR2;HSP90AA1;TUBA1B;HSP90AB1;YWHAQ;PFN1;YWHAZ;RHOA
Reactome_2022	Orc1 Removal From Chromatin R-HSA-68949	3/69	5.004401e-03	1.622395e-02	0	0	9.294283e+00	4.923588e+01	PSMB4;UBC;PSMA7
Reactome_2022	Glycolysis R-HSA-70171	3/69	5.004401e-03	1.622395e-02	0	0	9.294283e+00	4.923588e+01	TPI1;PKM;ENO1
Reactome_2022	PINK1-PRKN Mediated Mitophagy R-HSA-5205685	2/22	5.356497e-03	1.718068e-02	0	0	2.028571e+01	1.060830e+02	UBC;TOMM20
Reactome_2022	Response Of Mtb To Phagocytosis R-HSA-9637690	2/22	5.356497e-03	1.718068e-02	0	0	2.028571e+01	1.060830e+02	UBC;ENO1
Reactome_2022	CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	3/72	5.635432e-03	1.779144e-02	0	0	8.888839e+00	4.603247e+01	PSMB4;UBC;PSMA7
Reactome_2022	Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184	3/72	5.635432e-03	1.779144e-02	0	0	8.888839e+00	4.603247e+01	PSMB4;UBC;PSMA7
Reactome_2022	Regulation Of RUNX2 Expression And Activity R-HSA-8939902	3/72	5.635432e-03	1.779144e-02	0	0	8.888839e+00	4.603247e+01	PSMB4;UBC;PSMA7
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	9/660	5.804796e-03	1.792436e-02	0	0	2.924343e+00	1.505765e+01	YWHAE;ACTR2;HSP90AA1;TUBA1B;HSP90AB1;YWHAQ;PFN1;YWHAZ;RHOA
Reactome_2022	BBSome-mediated Cargo-Targeting To Cilium R-HSA-5620922	2/23	5.847620e-03	1.792436e-02	0	0	1.931876e+01	9.933165e+01	CCT3;CCT4
Reactome_2022	RHOBTB2 GTPase Cycle R-HSA-9013418	2/23	5.847620e-03	1.792436e-02	0	0	1.931876e+01	9.933165e+01	HSP90AA1;HSP90AB1
Reactome_2022	APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178	3/73	5.855884e-03	1.792436e-02	0	0	8.761414e+00	4.503637e+01	PSMB4;UBC;PSMA7
Reactome_2022	APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419	3/73	5.855884e-03	1.792436e-02	0	0	8.761414e+00	4.503637e+01	PSMB4;UBC;PSMA7
Reactome_2022	Cellular Response To Hypoxia R-HSA-1234174	3/73	5.855884e-03	1.792436e-02	0	0	8.761414e+00	4.503637e+01	PSMB4;UBC;PSMA7
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409	3/75	6.312137e-03	1.898121e-02	0	0	8.517182e+00	4.314192e+01	PSMB4;UBC;PSMA7
Reactome_2022	Nuclear Envelope (NE) Reassembly R-HSA-2995410	3/75	6.312137e-03	1.898121e-02	0	0	8.517182e+00	4.314192e+01	TUBA1B;TUBB;TUBB4B
Reactome_2022	Aggrephagy R-HSA-9646399	2/24	6.358547e-03	1.898121e-02	0	0	1.843970e+01	9.326719e+01	HSP90AA1;UBC
Reactome_2022	Signaling By EGFR In Cancer R-HSA-1643713	2/24	6.358547e-03	1.898121e-02	0	0	1.843970e+01	9.326719e+01	HSP90AA1;UBC
Reactome_2022	mTORC1-mediated Signaling R-HSA-166208	2/24	6.358547e-03	1.898121e-02	0	0	1.843970e+01	9.326719e+01	FKBP1A;EIF4B
Reactome_2022	Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814	3/76	6.547998e-03	1.945046e-02	0	0	8.400085e+00	4.224063e+01	PSMB4;UBC;PSMA7
Reactome_2022	ABC Transporter Disorders R-HSA-5619084	3/77	6.789055e-03	1.996976e-02	0	0	8.286152e+00	4.136815e+01	PSMB4;UBC;PSMA7
Reactome_2022	G2/M DNA Damage Checkpoint R-HSA-69473	3/77	6.789055e-03	1.996976e-02	0	0	8.286152e+00	4.136815e+01	YWHAE;YWHAQ;YWHAZ
Reactome_2022	Basigin Interactions R-HSA-210991	2/25	6.889074e-03	2.006817e-02	0	0	1.763709e+01	8.779423e+01	BSG;PPIA
Reactome_2022	NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	2/25	6.889074e-03	2.006817e-02	0	0	1.763709e+01	8.779423e+01	UBC;YBX1
Reactome_2022	FCERI Mediated NF-kB Activation R-HSA-2871837	3/78	7.035336e-03	2.039571e-02	0	0	8.175258e+00	4.052320e+01	PSMB4;UBC;PSMA7
Reactome_2022	Infection With Mycobacterium Tuberculosis R-HSA-9635486	2/26	7.438995e-03	2.146275e-02	0	0	1.690136e+01	8.283390e+01	UBC;ENO1
